,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
3923,gp:AOqpTOGqgB8VdZFP9h5GLCABxg1hS1hGsFP4eL36tDUYvSzoL2xh_464kAQml4YJXVJJ6Tfjib7Nwc9_hoEba9s,Rimsha Ashraf,https://play-lh.googleusercontent.com/a-/AOh14GjN40J_7JgpsBDAkmiCS7tmCNcQS-gDrkQ12gjF,"If you are not in the mood to deliver, then do let us know earlier. There is no need to waste our time, we have other things to do as well. Never gonna order from here. Bye😠😠😠😠😠",1,0,3.10.11,2021-05-16 17:37:44,"Hi Rimsha, we are sorry for the unsatisfactory experience. Can you please share your order ID at info@cheetay.pk so that we can have a look into this right away?",2021-05-17 06:12:46
3924,gp:AOqpTOEvh1eYohJ5mmoj8BuW4YYBI1M4XKE3yLTV3OtTqHruCQ0N4Lsflrmy4BDgSjfs7h8Ij--CmPSrsLto8qA,Haider Ali Zaheer,https://play-lh.googleusercontent.com/a/AATXAJyE-pz9vDiqNT5GIPsQkFhQLslKczGG9Bxfyo4v=mo,Worst experience. They never deliver on time. Pathetic service. Unprofessional bunch of Liers.,1,3,1.44,2019-04-14 15:12:52,Hello Haider. We apologise for the inconvenience caused. Can you please email your order number at info@cheetay.pk so we can further look into the issue and solve it.,2019-04-15 07:09:41
3925,gp:AOqpTOGxWQtvY_GG3K8ib6iYntTiu5y91Hsd7MkqzGS12JNH8MvP75_GfEGEqCOkr42L255nABoe9rSveW7tGV0,Sara Zulfqar,https://play-lh.googleusercontent.com/a-/AOh14Gi5f9nQohpNHg4qgvrHFWcUJo_y3msyexTyao-R,She is very bat app all thinks is sold out And please not download it,1,0,3.11.10,2021-07-10 17:53:00,"Hey Sara, can you please share detailed feedback about the app at info@cheetay.pk? We assure you that we are working really hard to provide you the best of experience when it comes to shopping.",2021-07-13 06:20:59
3926,gp:AOqpTOEvhve7sRnoef76jJHRqSxfPEZRyowssnstW2ZbCWUcXvd5O_BozOWz4JZttzoXdQGvFemmKetZnWYQ-bg,Aysap Cheetay Offical,https://play-lh.googleusercontent.com/a-/AOh14GhxA9uv1kHcu-SW8z_AR5J6jfbu5uLKLzk5yVjJ7w,"My order reached on time and it felt amazing! Thanks, Cheetay!",5,0,3.7.1,2020-04-22 10:38:46,,
3927,gp:AOqpTOH86HOVhymDfnZD9Z8T9c27K_6VjNDf5Bc-HVJz8N6PQ4MOIyM4eAS-R2l7H_u3SmuvAnu95k4btYloH6A,Habiba Zahid,https://play-lh.googleusercontent.com/a/AATXAJyzifkaitqaMnPwMLmSr9xC6AIWiLw0V_ptXAS9=mo,Delivery is very slow,2,0,3.9.4,2020-10-23 11:35:04,,
3928,gp:AOqpTOFHYaB0ySv9yKMwiSylnMap41IQ-MivqX2Ry7ZsR-jJwp-9wD_rXmKCKJEkJlS5KltB7QApNuVP0X1y1FE,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent App... Heaven for Food Lovers... Everybody must download and enjoy this flash sale,5,0,3.9.2,2020-09-19 16:45:28,,
3929,gp:AOqpTOGQVeFETfZQhzlpXaxMGG6zXdjsdB5-0hyBpedBW_zkgV2JeeN4nLCA1vHgCTk3SopnATfBBmWsAjCb5A0,Hamza Jutt Zahid,https://play-lh.googleusercontent.com/a/AATXAJyHp33MwPpBsc39Kxcl6r_RQYBLIfkH81C_XxSp=mo,Ahh awesome app for delivering foods,5,0,3.10.0,2020-11-14 12:19:47,,
3930,gp:AOqpTOHUUpC9JmSbzOcE395Hy8b0TVmxGEjWackuyCnSkCLstdzeEIb5TKYoaRFIbuLT-Xh4q5xtcAR5ftqMs-U,Muhammad Rizwan,https://play-lh.googleusercontent.com/a-/AOh14GhixmAiFB2_qwvbQ7AkOke7wvLTrBoYuzL_cmKpjX0,Useless app.. They took too much long time.. Fzol app ha bhai.. Kbhi b cancel kr dety pta ni chlta,1,6,3.7.2,2020-05-30 23:26:44,,
3931,gp:AOqpTOGgq82TbmCmq2p3Xabap7hC7cG7gtvcDkx2lqP-fhT9WmCijEuOOJ1Oo3EoDbiStBaUJGZ-o249T-lsmFA,Justin Pervaiz,https://play-lh.googleusercontent.com/a/AATXAJy7aplu9Bu8V-yHlIiZ2NXHlqYl9RMaCxtd1nkE=mo,Cheetay company is good but first one issue is location,5,0,,2020-11-12 21:47:02,,
3932,gp:AOqpTOG5hNB34bWyAvSp9CBtRE_W2NurOpg_xJ_iVG3moRbQDz_Xq6zy3vl1GNPnm53a0CjQIDTviJpJWM0E9C0,Ibtam Hussain,https://play-lh.googleusercontent.com/a-/AOh14GicRdNfH0j-b53il4VNkEGuFTOMWzsHLudQjhPL,2 times i didn't received ny order but this app claimed ammount from bank... bcz i did it from credit card..... intehae ghateya log r ghateya service hai....,1,0,3.8.2,2020-08-24 15:16:58,,
3933,gp:AOqpTOERG7lJNz0LSWnu4YBzyucWB9vTLQOsX2sWTp8kykgYt1w8semBUwzDRDQAhSR1utEi_C2bXKQnBolHNx8,Arslan Ashraf,https://play-lh.googleusercontent.com/a-/AOh14Gi9C4tBik3YK0b6VTaDdWT6wPAp-dpXuqv5gALs6g,Its fine but delivery charges so expansive,4,0,3.10.3,2021-01-27 12:40:35,"Hey Arslan, thank you for the review. Regarding the delivery charges, they vary depending upon how far the customer is from the restaurant they are ordering from. However, we've forwarded your suggestion to the relevant team for further consideration.",2021-02-25 07:39:22
3934,gp:AOqpTOH_bWtmTq40f7tLAzvzqAFjjuTM2qz_hz499_h4nP78Y5zhEqX2mcaj5yXt4ISVQNgXSSgR_gtx7qK0aAw,Rashida Waqi,https://play-lh.googleusercontent.com/a/AATXAJytq-4kiyXhQ7Kzj3yNqdyRtnaxFBkCOeyWDx9z=mo,IHAVE ONLY TASTED MILK NOW IWILL TRY UR PIZZA INSHA ALLAH WISH U ALLATHE BEST,3,0,3.12.0,2021-07-19 12:15:26,"Hey Rashida, we appreciate the feedback! Please let us know how we can earn your 5 star rating!",2021-07-20 10:56:53
3935,gp:AOqpTOFmvuji4CbC6ADlU5me860tVcjyzkw6UVSxiBW2SZdUwIrIZTFjdARYiU8gCOg4nWutPpR4ak9288dDx64,Parya Bukhari,https://play-lh.googleusercontent.com/a/AATXAJzCZSm5q82Axw0OYveeTeaRg_oX8VFwvL_UcGQG=mo,I waited 3 hours for my order 🤷.. seriously ?..poor service,2,0,1.57,2019-11-15 18:42:49,We'll look into this issue for you. Please send us a note at info@cheetay.pk so that we can follow up.,2019-11-19 07:35:44
3936,gp:AOqpTOGNAqxAvOtEDtnPgCm4jc85Db1-wsyNipTy2vLGPr-4wFrDEWPJRHFnrMHGHv6jXO0qVYy3wodLTGWG5cw,Farhan Mirza,https://play-lh.googleusercontent.com/a-/AOh14GjsUrKGL5My12WkgrpWU_P8jlXwF-ggbiN_tQq3QA,Best app in town for food delivery 🚚,5,0,3.8.2,2020-08-09 09:35:55,,
3937,gp:AOqpTOG4Wlwixph8Dq_-pTy1e_hM2ZmerT0vT3za4mbBxBPNUviscJKoFocJBZZFMCU2eiDV36Jdp9le7DcyT74,M zahoor Ahmad,https://play-lh.googleusercontent.com/a/AATXAJzoxMFHhgym-a94aRv82PORYogP4iJkxGxbfKF2=mo,M zahoor. Ahmad,5,0,3.12.2,2021-07-26 03:36:07,"Hey Zahoor, thank you so much for the 5-star ratings :)
",2021-07-26 09:37:55
3938,gp:AOqpTOE862U3bOO8qxUnTgGd4oPErzGzyNzHhbfPZLiS3QCtHUlsFgwB8Cz1lsuXQEsVUT76SizJaJ38J9lPlY0,Waqas Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GgS0yoeXeCZb7xhGrKgNM4-CJuTDjddsPhYq8hhkA,Why the app is not downloading???,5,0,,2021-08-02 10:54:33,"Hey Waqas. Please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at info@cheetay.pk with your contact details and relevant screenshots.",2021-08-03 07:24:08
3939,gp:AOqpTOFh6TLZvXXjw4pvC53JoMlGSqLdPQZ8p9mbhUiPVs0QZerHiHa3AKi1GIOa9bUMxLX-E3GEK_BbZFTOH2o,Umair Mehmood,https://play-lh.googleusercontent.com/a/AATXAJzdBwO4PIAils5FFc735tIUg2Tj9491SEgIybIg=mo,Placed 3 orders all cancelled. Pathetic service,1,0,3.9.3,2020-10-13 13:41:15,,
3940,gp:AOqpTOG3QcBT5Rtsp654UIogJQzRNNBNCARIwQyIMVeyYfAoHf4aA6q7q9DOG4sgnJN59lM2DvaeMPd6Wn-B20Y,Neil Nick,https://play-lh.googleusercontent.com/a/AATXAJzgpHMVNhwnemPeqjDwxFV7iIcbOUtt4J5nOF3c=mo,Less variety of restaurants etc as compared to foodpanda,3,0,3.10.0,2020-11-29 03:46:58,,
3941,gp:AOqpTOHjYxmcCYWlamGf_J7nkre5Dx6W6TZm3kk1quKPuia3gh1o2SWkzyjQjEBvyt_NySqsgEIL_I53IifW4Uc,STAR WORLD TV,https://play-lh.googleusercontent.com/a/AATXAJw3Ek75OnGpBeRTHVnIesqLYqvOSeYUJ36BmuiL=mo,It's very great job to serve for people . Cheety promotion codes prove fruitful for middle class and lower class peoples . It's a best aap for Business,5,0,3.8.2,2020-08-16 05:30:36,,
3942,gp:AOqpTOFNJvDmXt1pzpHHlD60RBe1oNALRBdJ11S-DhFiNVbzNEdzLdKy1KGtR4yStVhDfAOkyC0nNj7_bHarCbk,Malik Tanzeel,https://play-lh.googleusercontent.com/a-/AOh14GgeI6Dx74FB32U25awB2NszZPUP20mCT-WwEVZjbw,"Keypad not accepting alphabets, where we need to type bank's code while paying online",3,0,3.9.5,2020-11-07 19:06:24,,
3943,gp:AOqpTOHwFcNISgpa3CerkhuCj_x6bquMsoUdmZPyjffDccGRHjggr92FrGybOlZc8Ve50c5KNtm1AEWpsV2UbJs,Azeem Subhani,https://play-lh.googleusercontent.com/a/AATXAJxHQLqtfnXI3iQYgfd5Gx7EroQBC_XKoRs0JuJy=mo,Too much delivery charges. 🥵🥵🥵🥵🥵,1,0,1.54,2019-07-16 22:48:39,,
3944,gp:AOqpTOH2j1_b032fy8wU9ahdqD9Ff5kmleuwwWnPC0JEssUryyiM_En9GvXA8ZGGqgEOv9t2eTZuB1efChU1fl4,Afreen Butt,https://play-lh.googleusercontent.com/a-/AOh14GilUHoqAikEq4e40siuZRM_WaXD898eL8CUj-Hz9A,i love it this app easily i ordered my food,5,0,3.9.2,2020-09-10 16:57:41,,
3945,gp:AOqpTOHbvBhYyq0DkHGE5gfI7-ycNBOTq4OHitCxHcf_og-NuYs2vFyE9F80RxwNdvn3CzQNSa7_bAOOS5nTNDw,Hammad Saleem,https://play-lh.googleusercontent.com/a-/AOh14Gjj-YXJgVtFGfBsCCRG1uBdRo-1PhVHwm9xyOHYHA,Never delivered anything. Whenever you order there's a same excuse that riders are not operating the area (DHA Lahore),1,0,,2019-08-28 19:10:30,,
3946,gp:AOqpTOFODdKUiI6NFCNXSrocAeeNfi4ALeFixQywJ0WZSBoPcMwXT7gQJ7ZnwNHvHhkm2p0X3tZo5k6DxnOdrEc,Hafiz Muhammad Saad,https://play-lh.googleusercontent.com/a/AATXAJz2yeYKg6QgS2k63Dafxei0zWhpxBUXlvJgVSat=mo,Really love this app when they offer 40% off,5,0,3.8.2,2020-08-16 21:21:49,,
3947,gp:AOqpTOFydfd9a3XT0WQEiU4ZYa9QTjzdtfAY563onyMkc1GPRe_3DVkECc8j19E19Qeb0B8g-BIuGdBSFhJpCG0,Talha Ayaz,https://play-lh.googleusercontent.com/a-/AOh14GjZB_JublXYmxWDIbpRboNWn2NIrEQ_p-Ln8GSE,Fake app your app waste my time 2 hrs I place order after two it says your has been delivered yet I have not received the order I'm disappointed Pls remove your app Frm playstore,1,0,,2021-03-23 19:08:29,"Hi Talha, this doesn't seem right. Can you please provide us your order ID at info@cheetay.pk so we may further investigate your issue.",2021-03-24 06:18:46
3948,gp:AOqpTOGIMs_TCoXgvk4t15MoxH7gNPwsoXdgbloOV47gy11HvsdxUQGSGqIJTEj_qUmClyFdsZdcyXMHKAAbVF8,arham gamer bg,https://play-lh.googleusercontent.com/a-/AOh14GgNo46xwDApqsjAJOLC7ohQjM_7vTaFH7Tggu0Q7A,Pathetic app and worst delivery time .food panda is far better then this service,1,0,3.8.1,2020-07-22 11:33:40,,
3949,gp:AOqpTOFA1u0DXYIJeG7NczUCuU0P5N8ToI1YgEyD0e-ZDn6pNCb3IXfRuad-99oPWRWLZsnR0HK_YUoRmqFAkzs,Shahbaz Haider,https://play-lh.googleusercontent.com/a-/AOh14GjFIvCH2kqT73dl61UmnAqTJssRDsusfWkO7hORIw,Nice food delivery app but they charge delivery rupees . this is bad .,3,0,3.9.1,2020-08-31 03:11:40,,
3950,gp:AOqpTOHVLFDFXCvC4lE9vNV8DGhLzDrdAODwImxpKW0S1w2Qoevg369bWfwEB7BvTdJu_pfSxsw53QbqGaLqHFE,Angbeen qureshi,https://play-lh.googleusercontent.com/a-/AOh14GhMRdmzjJHyLmn-BNpnD6eBEPaHqQlt1OjlgqBO0A,Worst app ever. Every restaurant is closed here and poor service,1,0,3.9.5,2020-11-09 15:08:24,,
3951,gp:AOqpTOFA7lyaiaegFK7UbUZdkWussS4JpNcEVzDx-28xWLkwNIgs_0AA6a9gPYwl7qMIX_FJCil9GFITuKZ8FN8,aqsa amir,https://play-lh.googleusercontent.com/a/AATXAJxohSZyZYyLfoA3Lyd-1WPg5c2fmzK-g3_IsT-2=mo,poor experience because of fake deals shown on promotions.,1,0,1.52,2019-06-20 16:26:04,,
3952,gp:AOqpTOEvyNiXWRl0kpcn4m08bo2UZLuyd0W00bCVvmYc2C30_0R6b_6tU7_WuEnTiFev5SunKbsopqjhaXTC_eA,Salman Pervez,https://play-lh.googleusercontent.com/a-/AOh14GgH_kcVRezfZXmjEnmOdeUXskqFSAZH2JBVwFQCTwM,Poor service. Orders get cancelled. Takes atleasr 2 hrs if the deliver. Ostly are cheats and their helpline is even more pathetic,1,0,3.7.2,2020-06-21 17:59:13,,
3953,gp:AOqpTOF3ae3zDlOkMrO7WSx-1M0B8YikIA1-jAf3ZRN7uWJayh21MEossFUbx1J-hVnZ1m5-Wo20d0Kmfi1fayI,ƒrєsнмαท Music,https://play-lh.googleusercontent.com/a-/AOh14Gjj9FxH56jC1RtDTdeh2_yrJViJpCFiXwBMMwHl,Bad experience not good working. Order is too late.,1,0,3.10.0,2020-11-17 13:48:00,,
3954,gp:AOqpTOFaoPHZeVRQ0uGRKnO47AhtuaOm3185zRUJl-UK6k8omsirdkIpw4Rq6ioG-0RoPMbHr5ikaEuVoo_NYmU,Hasnain Malik,https://play-lh.googleusercontent.com/a-/AOh14GjKTjBDzWcPKvTuLODrotYlXGqUoJyHq2vHgqt7,its quick service her,5,0,3.11.7,2021-06-27 11:45:47,"Hi Hasnain, thank you for taking the time to write this review. Your kind words encourage us greatly. Happy shopping!",2021-06-30 05:08:42
3955,gp:AOqpTOGvrZGDkKclJY9_BI1XRFASF3a9K7uT6YeqKrysVfHGfYaawzVkpAisGewBNGt8OGDpi1RbsF-vBHOVYow,babar ali,https://play-lh.googleusercontent.com/a-/AOh14GhBmu0kR6d4jS4UfIr-rO5eKS4IvDo-iBvMLdtk9Q,"No 500 cash back after 48 hours , company is not giving incentives to delivery boy so they are not happy at the delivery time .",1,0,3.10.1,2020-11-28 18:22:49,,
3956,gp:AOqpTOHMJ0RDAfnVUOyNX0mTmyfqUdQ3lBE-hhKmdjwIvBrTIDJW6F-n8MkG-oaYSJmod5iGKCO4lLw0UtNjYGE,MEHRAN ALI,https://play-lh.googleusercontent.com/a/AATXAJx4bbMj1C4QS7Io1wAqFon-EwmtkgRsR5riQmbk=mo,Good service..good work....its very help full..keep it up,5,0,3.9.2,2020-09-15 20:47:40,,
3957,gp:AOqpTOHgz_fuYRz1kiVcLmzW2NugCT0mj2WwyBYjMVY_-0ylw5-9Auq6K5ONi2S2bLbw03Yf0_b2x1bxSdTKXaI,Usama Saleem,https://play-lh.googleusercontent.com/a/AATXAJwg2z_paIvxFPydIrc9Gvs_7MX3AzKiHe5xHFZf=mo,There is always issue Worst performance,2,1,3.9.3,2020-09-26 07:38:36,,
3958,gp:AOqpTOHdjbGxR3DKYkED1vTDfhEBbFUVcphSmITTIsqxayLIIzFy_mefO67KGe-X7aigiRGk_qFwZrj4mIeGxW4,Ali Raza,https://play-lh.googleusercontent.com/a-/AOh14GjKjG8iQ-oYrfT4cmlkmlkoaC61_O0qRxDZXC6jLg,"pathetic app , pathetic delivery and useless workers , they auto cancel orders without asking .",1,0,1.54,2019-08-04 19:55:53,"Hi, we are sorry for the inconvenience, you had to face this issue due to the high volume of orders at our end. We are looking into it and are taking affirmative action to resolve such issues.",2019-08-05 07:37:38
3959,gp:AOqpTOHCh6N9HOXP_IGCEcrwSmjy0cFKOeSM-c2BQNAHOhVCK93GRArfqkKnC1ay3vYmCaHuBPwIRmeZd68OED8,Naveed Ahmad,https://play-lh.googleusercontent.com/a/AATXAJzK5Q2hF3N59Jlyb2g6OvseDmJ5ypHZOS_LQ6kM=mo,Good but delivery time is not good,4,0,3.8.2,2020-08-11 11:36:57,,
3960,gp:AOqpTOF-YSBXBNRyCPkbYvdZcvGqI7z2_6PwuJQ3xFVAe8QTFjRgukz7HQir1u32UIgYxvZrhlj7ro8tl32p0rQ,Maryam Hafeez,https://play-lh.googleusercontent.com/a/AATXAJxbwFspptHvD1Juj31_fZ9ikX5BFZYS8dYPNQLt=mo,The most dumb app I've ever used.,1,0,,2021-05-29 15:35:28,"Hi Maryam, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at info@cheetay.pk.",2021-05-31 11:34:38
3961,gp:AOqpTOGZBs45pgJc8UXZJdfo810gEwYy_IMQxpu9Yxhay-p241SLmTrqLdvKEm-DeYK09hMDeBUDiccy07nFPLg,Minza Rajpoot,https://play-lh.googleusercontent.com/a-/AOh14Gh0_iffa8gxnscJR_uOCRtnPgEwGKhVVmG5ktkPhQ,Food's quality isn't Good as shown 😡😤 #pizzaHut's pizza was totally Tasteless #TabishBiryani was half plate didn't mentioned on deal 😤,2,0,3.10.1,2020-12-01 13:49:50,,
3962,gp:AOqpTOHhjFQngT3I8eX2h2ktvAaq61DMzDmF9vF2NbsAfecvDNZetYc8PvDOvQkg22yYLgF20d6DRZJAMi3owe0,HAHh k,https://play-lh.googleusercontent.com/a-/AOh14GjhBdkmsS0OoBWxxm-ZUQyKpAYz_xuPnYzK4PcNzQ,Delivery Free bta k delivery k charges mang lety ho,1,0,3.10.4,2021-03-10 12:51:25,"Hey User, kindly share with us your order ID at info@cheetay.pk so we may get your issue checked.",2021-03-10 14:38:32
3963,gp:AOqpTOElp_Pls9eoD-rXLXTQA3ltnxR4NqdxcZKWOzSIAJ7SPlrHqaeWG1x1kI41xHos-UUKlt8HlX7L0QfAiDQ,Sanaullah Sad Berg,https://play-lh.googleusercontent.com/a-/AOh14GgVb0OnNE_gfjvs1WXiNYJAS-kjBz18Wrv5JpQiaw,Best promotional products. Better from food panda. I really like the cheetay app,5,0,3.10.0,2020-11-14 08:33:13,,
3964,gp:AOqpTOE84YViUHen_3iSfAH4itFCa4G9DADwAWUUOZ1a4atwItjVUGuE4ZMHMpLGubf7OpTjdkZZi2we9jMcMMU,Chand CH,https://play-lh.googleusercontent.com/a/AATXAJxA5pd4Xv44mF6VciEwMMZRnJCEDP4JclXIURjl=mo,Fast delivery good app,5,1,,2020-07-30 04:10:10,,
3965,gp:AOqpTOFb1R3slPART8_d_PUiL3JpMr8S8W_MMTrJm_IZc9PwV-ehuZXfg6qqqIr-KXGEdDt859Xz6ojebFdvTb0,Talha Saleem,https://play-lh.googleusercontent.com/a-/AOh14Ggyz3XdUJPHN0cwzCf2FbUJQvBWOCwoUwDVEmv_-g,Delivery fee is very high,3,0,3.9.1,2020-09-06 14:54:35,,
3966,gp:AOqpTOHn0dxUQ7X0qzpYx3lmjY2Wb92hln7vC7jt1uFLtleYxcWBglMxR4odLPWdtcn_bHSr5EL7jNjEm98I_E0,Alayna Saleem,https://play-lh.googleusercontent.com/a-/AOh14Ggu7z1TJY7yDDKNb9F82Tnt00hyeWgEJdQo1_Skew,It was a good expetience...you people are doing good work...keep it up and Take care,5,0,3.6.2,2020-04-11 13:24:22,,
3967,gp:AOqpTOGvYxJwekTMa_fGW8-lbvmvqHQTqSwFyL0ktfPbx7IeQR-jzVkS87TxlVQM7fLWoJwcJoSHqig6yw1rsTQ,Usman Ahmed BSC-F19-232,https://play-lh.googleusercontent.com/a-/AOh14GhJEKMZLEPumcuLBGgPHNe-xapUD-BlSqfpXQ-f,There is no option to cancel the the order. Agar kisi wajha say order cancel karna par jae to app k pass option hi nahi Poor service.,1,0,3.9.5,2020-11-11 17:02:12,,
3968,gp:AOqpTOHBo81k1NEk6CImaYB-61XVi2ZM_-kznbCvY4IHs9fPAyXTwac4A271LfqxxjDjWE21M3drrmDq4OIzcqA,muhammad sheraz,https://play-lh.googleusercontent.com/a-/AOh14Gji5DQ-wdobFPA9sXn6aR0RrIHFRO4UoXn1Yx_E,"Bad experience my 1st order, no email reply no customer support. Ghatiya treen service",1,0,3.9.5,2020-11-12 21:07:16,,
3969,gp:AOqpTOF_crjEE1pkqjb0pgDjwDkOPmZpTYLciiVG6YMO09UE9YJRqFsLRDenYRuTX4pmFma1wKhdOQeW75rKNOk,Abdul Raheem,https://play-lh.googleusercontent.com/a-/AOh14Gj6zFvDqrdoqDBlA-290nneSpzbHsIVItEEnpmZ,App is too slow and also complicated. I dont want to use this app again...,1,4,3.7.2,2020-06-20 18:13:43,,
3970,gp:AOqpTOFm5ZG67hyNCXc-zgBAji4deuytNCz2pdjU-HlQd5QGv5j4LYPn7-CmPoStUXgFB0do4jDwvL-YTlZpHSY,Zeeshan Gujjar,https://play-lh.googleusercontent.com/a-/AOh14GgL9wS8Roahy-q5aYYS_4ss7qz0BTv-t5oZNpdb9g,Totally bakwas app ha..... Jo bhi location doo..... Service off hi ati ha mostly....... Totally waste of time ⌚ 😠😡😠😡,1,1,3.10.0,2020-11-23 16:51:07,,
3971,gp:AOqpTOF-8C39DXcD6jsHb08pqGbbo_xKZRzRuR-kEcl15LxSGoP3sDH6HbWhOMjFxJajg0xlkWKjnmraUK444nE,Usama Riaz,https://play-lh.googleusercontent.com/a-/AOh14Gjw4j-ngAZ76hwEdHAe9Z-f6BxFJZDEpBXNTlSJ3Q,Amazing Online delivery Fast Foods App😘😘 Im love it,5,0,1.54,2019-08-11 12:44:49,,
3972,gp:AOqpTOGmo6thf7g9ZDccKYFGDS1g6iL2TxryRuE9zmyCT3eDuSvRPctWunCd-i-0VfhJdg0eib8D4n0p6fSHR8M,Umar Ul Arfeen Arfeen,https://play-lh.googleusercontent.com/a/AATXAJyk-p4xD0FA0QdtB1-EY3_ziLVjr-wAyZdaRVY2=mo,Very nice and good Discount s,5,0,3.10.0,2020-11-22 10:07:57,,
3973,gp:AOqpTOFexoJ7PoacoNvVS5QKBrgt2dKkdVN9zdMVnqaqqxF9ds1bjn4-gxzFVfSskIXzxJZPeC3QQLEvz0sRS4s,Zaheer Niazi,https://play-lh.googleusercontent.com/a-/AOh14GjR6Pe9sOa5Xl2bhxLMgk4chnu1qM6jFQfXW-TFwQ,I really appreciate their service during the COVID-19 crisis. Cheetay has a good heart. God bless!,5,0,3.6.2,2020-04-21 14:15:39,,
3974,gp:AOqpTOE-ysgms9J55Mx-6tQzV46gC989oJqohc91_ySsGQixHB_ssuXhFDw3A62OQLN61j19gAVGc7XojxIXnns,Naseer Ch,https://play-lh.googleusercontent.com/a-/AOh14Gg0CZz39MyIh4FFLUf2Aq8-KFH53SOftxiMuB4sBQ,Came across a post on twitter about how Cheetay riders distributed flowers to doctors! What a great gesture!! More reasons to order from this app now!,5,0,1.55,2020-04-09 14:43:57,,
3975,gp:AOqpTOHssNG879gAiUn0YRfKA3j8z57uvK-vmj1aM0b8kj_V0zTMEP9FTL9q43DyR-kiDb5dWqxBqVOtxBzbnDo,Abdullah Khawaja,https://play-lh.googleusercontent.com/a-/AOh14GjKzuKrgDW09vpuVxpMCCrZFIjinPGO3dh2IWcwdw,"I must say being Pakistani we should support Pakistani companies and start ups, Cheetay is delivering with best possible quality services and my overall experience is great with Cheetay. Keep rocking by offering quality services.",5,0,3.6.2,2020-04-09 10:06:03,,
3976,gp:AOqpTOHmwkWnHhMkB-SANM7KZ04ZipSvDCKHaF_bGtTKYqWYiCri5-HYkkvIe8d_1IFdc5a35qmT8u8CW6GrGcI,danish abbas,https://play-lh.googleusercontent.com/a-/AOh14GisiVIh_IdyBYqqY-jIyNrKaPSPhmnw_KTR16L7,Fab service. Fully Satisfied,5,0,3.8.2,2020-08-07 13:38:17,,
3977,gp:AOqpTOETYndLJcGPKXNjjhrPPvKXX8-jPfcFel11KOOAEccYvZzN7YBsUQyVu1ShQ6ck8WPB_FpMrbzl4hZ18lU,Shahzeb Ijaz,https://play-lh.googleusercontent.com/a/AATXAJzvWdWIURt_B2IZif0pn2NaTdDYS_Sle_l4YSl3=mo,Outstanding service.... love it,5,0,3.9.4,2020-10-29 21:46:42,,
3978,gp:AOqpTOEFBAP0R_lrfvU3evtAt-SOZUsOTzpLf1UTsy7QvirqHEKeJUPjdmtNKN9DvMhtX1UDRhJZgEqrZ13tDkQ,Bilal Bashir,https://play-lh.googleusercontent.com/a/AATXAJxoHoqOc2yuHd_zacOParM4xI2uol5ouXRPm9ywOQ=mo,One of my cousin pay online payment but didn't receive order. And they not received calls.its fraud & fake. No one trust them.,1,0,3.9.5,2020-10-30 11:14:38,,
3979,gp:AOqpTOH34OVDT_mHR4bwjjhbDD8DHrs_IiWI1p7MZcYCgWKpyH-tGzca02SrFYY2yj3EyiaZB4NbkhpYJBPCJYk,Abdullah Asim,https://play-lh.googleusercontent.com/a/AATXAJxFG24CXekR6w62wynlW-4Ab3g8S0ACiSYl3vZp=mo,wosrt there is no order cancelation option and waiting from 4 hours for my food .,1,0,1.52,2019-06-19 18:25:05,,
3980,gp:AOqpTOG6LBu-HEJycb_FUCxHz7RiV4oUNAQCUHLJGIT45zheITozhC6op17ptk3oLwpbdqshL4rDPj9AUlwlYUM,Amna Khan,https://play-lh.googleusercontent.com/a/AATXAJxvOkcLPkn8BihGDc-aCrNI4wPrx91KGKtBCWk=mo,Great experience with you,5,0,3.10.4,2021-03-04 20:31:14,"Hi Amna, thank you for liking our app and giving us a 5-star review. Our loyal customers like you encourage us to never stop striving to become better.",2021-02-27 04:34:38
3981,gp:AOqpTOEcaGewtp_ZyhYHI6he7VIXpuvyxhDyh-KG4BI1VZLmgAVPiQsDJg2cXMx-cWSBx_ix1exGTv5W-DJ6ILk,Hadia Qamar,https://play-lh.googleusercontent.com/a/AATXAJwCjoxVABUYTKv4ZsZPkybcAeyP3soN_L3uHmOZ=mo,Never ever download this app pathetic service they show u food gonna deliver in 40 min and it takes 1 hour 59 min like 2 hours itna mein tu nehari bn jati,1,0,,2021-04-13 18:40:03,"Hi Hadia, we deeply regret the inconvenience caused. Kindly share your order details at info@cheetay.pk or reach out to us via Live Chat or call us at 042 111 119 666 so that we can have a look into this right away?",2021-04-14 09:07:03
